CT_TYPE,CC_CODE,CC_DESC_AR,CC_DESC_EN,COMMODTIY_TYPE,COMMODTIY_CODE,COMM_NAME_AR,COMM_NAME_EN,2023,2024
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029121,احواض، استحمام ( مغاطس،)ـ  من رخام وترافرتين ومرمر,BATHTUBS OF MARBLE AND OTHER STONE,103861.0,17750.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029122,مغاسل للايدى من رخام وترافرتين ومرمر,WASH BASINS OF MARBLE AND OTHER STONE,193571.0,44198.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029123,احواض، نوافير ( فسقيات )ـ  من رخام وترافرتين ومرمر,FOUNTAIN BASINS OF MARBLE AND OTHER STONE,50560.0,18924.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029129,غيرها من تجهيزات صحيه من رخام وترافرتين ومرمر,OTHER SANITARY FIXTURES OF MARBLE AND OTHER STONE,1747626.0,1084185.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029130,مزهريات ومايماثلها من رخام وترافرتين ومرمر,FLOWER VASES AND THE LIKE OF MARBLE AND OTHER STONE,87891.0,85424.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029140,اعمده وقواعد وتيجان للاعمده من رخام وترافرتين ومرمر,COLUMNS AND PEDESTRALS OF MARBLE AND OTHER STONE,,79038.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029150,اقداح  وعلب،ومنافض، للسجائرمن رخام وترافرتين ومرمر,"CUPS, BOXES AND ASH TRAYS OF MARBLE AND OTHER STONE",,6807.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029160,لوازم المكاتب وثقالات الورق  من رخام وترافرتين ومرمر,PAPER WEIGHTS AND WRITING AID OF MARBLE AND OTHER STONE,,950.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029170,الواح لسطوح اثاث البوفيهات ..الخ من رخام واحجار اخر,SHEETS FOR FURNITURE SURFACES OF MARBLE AND OTHER STONE,1516305.0,2577895.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029190,غيرها من مصنوعات من رخام وترافرتين ومرمر,OTHER ARTICLES OF MARBLE OR OTHER STONE,1254075.0,178977.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029200,احجار كلسيه اخرمقطعه او منشوره بصوره بسيطه وبسطح منبسط,ARTICLES OF OTHER CALCAREOUS STONE,16509928.0,12698965.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68029900,احجار اخر مقطعه او منشوره بصوره بسيطه وبسطح منبسط,ARTICLES OF OTHER STONE,19287.0,
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68030010,بلاط ترابيع وقراميدوكتل للبناءاولرصف الطرق من حجر اردواز,TILES AND BLOCKS FOR BUILDING AND PAVING OF SLATE,417171.0,422706.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68030090,غيرها من اصناف من حجر اردواز طبيعى,OTHER SLATE ARTICLES,71812.0,659966.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68041000,ارحيه وطواحين للطحن او الجرش، او لنزع الالياف,MILLSTONES AND GRINDSTONES FOR MILLING OR GRINDING,418273.0,532053.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68042100,ارحيه اخر واصناف مماثله من ماس، طبيعى او تركيبى مكتل,MILLSTONES OF AGGLOMERATED SYNTHETIC OR NATURAL DIAMOND,921152.0,
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68042200,ارحيه اخر واصناف مماثله من مواد شاحذه مكتله اوخزفيه اخر,MILLSTONES OF OTHER AGGLOMERATED ABRASIVES,11291949.0,16035528.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68051000,مساحيق او حبيبات مواد شاحذه على حوامل من نسج فقط,ABRASIVE GRAIN ON A BASE OF WOVEN TEXTILE FABRIC ONLY,188083.0,543281.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68052000,حبيبات مواد شاحذه على حوامل من ورق او ورق مقوى فقط,ABRASIVE GRAIN ON A BASE OF PAPER OR PAPERBOARD ONLY,3434662.0,5070320.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68053000,مساحيق وحبيبات مواد شاحذه على حوامل من مواد اخر,ABRASIVE GRAIN ON A BASE OF OTHER MATERIALS,87043.0,288874.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68061000,الياف خبث المعادن والياف صخريه والياف معدنيه ومايماثلها,"SLAG WOOL, ROCK WOOL AND SIMILAR MINERAL WOOLS",120368225.0,119847308.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68062000,فيرميكوليت وغضارممدد وخبث رغوى وموادمعدنيه ممدده مماثله,EXFOLIATED VERMICULITE AND EXPANDED MINERAL MATERIALS,562071.0,1431608.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68069000,غيرها من الياف خبث المعادن والياف صخريه والمواد العازله,INSULATING MATERIALS,8935577.0,6746871.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68071000,مصنوعات بشكل لفائف من اسفلت,ASPHALT IN ROLLS,288983964.0,268262257.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68079020,الواح تسقيف وبناء من اسفلت ومواد مماثله,CEILING AND BUILDING BOARDS OF ASPHALT,20781661.0,22476674.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68080000,صفائح،الواح،مربعات،واصناف مماثله من قش، اوحجاره ...الخ,"PANELS, ETC., OF STRAW, WOOD, ETC., MIXED WITH MINERALS",16539006.0,31210088.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68091100,الواح وصفائح جصيه مقواه بالورق او الورق المقوى فقط,PLASTERBOARD REINFORCED WITH PAPER OR PAPERBOARD,110596010.0,107527194.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68091900,غيرها من صفائح والواح واصناف مماثله من جبص، غير مزخرفه,"OTHER PLASTERBOARD, NOT ORNAMENTED",44887037.0,35295191.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68099010,اصناف اخرمن صفائح،الواح،مربعات،اصناف مماثله جصيه،مزخرفه,ORNAMENTED PLASTERBOARD,67220002.0,38559439.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68099020,اصناف مقولبه واصناف معده للزينه وللزخرفه من الواح جصيه,MOULDED ITEMS OR ORNAMENTAL ITEMS OF PLASTERBOARD,4905929.0,9360462.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68099030,قوالب مستعمله فى صناعه الالواح الجصيه,MOULDS FOR INDUSTRY OF PLASTERBOARD,232855.0,138344.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68099090,غيرها من اصناف اخر من صفائح والواح جصيه,OTHER PLASTERBOARD ARTICLES,490018.0,735320.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101100,كتل وترابيع بناء من اسمنت او خرسانه او حجر اصطناعى,BUILDING BLOCKS AND BRICKS OF CEMENT OR CONCRETE,70336552.0,60606737.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101910,بلاط للاسطح من اسمنت او خرسانه او حجر اصطناعى,ROOFING TILES OF CEMENT OR CONCRETE,450358.0,458749.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101921,بلاط وكتل(تربيعات)ـ لرصف الطرق من اسمنت او خرسانه,TILES AND BLOCKS FOR ROAD PAVING,327341.0,2416.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101922,بلاط بلدى للارضيات والاسطح من الحجر المجروش،,LOCAL TILES FOR FLOORING AND ROOFING,63680373.0,109262363.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101923,بلاط كسر رخام ( محبب )ـ  الســطح من اسمنت او خرسانه,GRANULATED MARBLE TILES,781539.0,661277.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101929,غيره من بلاط من اسمنت او خرسانه او من حجر اصطناعى,OTHER TILES OF CEMENT OR CONCRETE,5229406.0,8949492.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68101990,غيرها من مصنوعات اسمنت او خراسانه او حجر اصطناعى,OTHER FLAGSTONES,3325953.0,6880173.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68109910,تجهيزات صحيه ثابته من اسمنت او خرسانه او حجر اصطناعى,"FIXED BATHROOM EQUIPMENT OF CONCRETE, ETC.",860093.0,259704.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68109990,غيرها من اصناف مصنوعه من اسمنت،او خرسانه،او حجر اصطناعى,"OTHER ARTICLES OF CEMENT, CONCRETE, ETC.",23254868.0,21086434.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118100,مصنوعات صفائح مموجة., Undulatory sheets,3249108.0,590887.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118200,مصنوعات صفائح آخر و ألواح ذات أطر، و قرميد وأصناف مماثلة," Other sheets, panels, tiles and similar articles",3918456.0,8957102.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118300,أنابيب ومواسير ولوازمها," Tubes, pipes and tube or pipe fittings",5171881.0,2394803.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118910,خزانات,Tanks of asbestos-cement and similar,785111.0,1038138.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118920,أحواض وأصناف صحية ثابتة,Basins of asbestos-cement and similar,871677.0,254039.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118930,مزهريات,Vases of asbestos-cement and similar,538790.0,106980.0
ISI4,23,صُنع منتجات المعادن اللافلزية الأخرى,Manufacture of other non-metallic mineral products,H,68118990,غيرها من خزانات أو أحواض أو مزهريات,Other Tanks Or Basins Or Vases,4820063.0,991293.0
